date,strategy,distributor_id,product,quotation_eur_per_litre,inventory_before_litres,purchase_litres,purchase_spend_eur,selected_cover_days,operational_required_litres,discretionary_litres,signal_score,signal_confidence,expected_change_eur_per_litre_day,observed_price_percentile,candidates_evaluated,selected_expected_cost_eur,required_only_expected_cost_eur,expected_advantage_eur,downside_cost_eur,patterns_used,caveats,reason
2026-06-24,WIDGET,368319,Verde,1.368,6181.393909673303,381.182991,521.458331688,14.0,0.0,381.182991,0.7874659400544938,0.6333333333333333,0.004737920072661204,0.33333333333333665,3,521.458331688,539.3035811539431,17.845249465943084,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.33,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-24,WIDGET,368320,Diesel,1.432,37460.85250188668,0.0,0.0,14.0,0.0,0.0,0.8610354223433253,0.6333333333333333,0.007634514078110817,0.21794871794871654,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.22,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-24,WIDGET,368320,Verde,1.368,10327.921232312758,696.647485,953.01375948,14.0,0.0,696.647485,0.7874659400544938,0.6333333333333333,0.004737920072661204,0.33333333333333665,3,953.01375948,985.627617711141,32.61385823114108,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.33,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-24,WIDGET,368321,Diesel,1.432,6161.026733222034,477.596563,683.918278216,14.0,0.0,477.596563,0.8610354223433253,0.6333333333333333,0.007634514078110817,0.21794871794871654,3,683.9182782160001,720.8085999991767,36.89032178317666,-1.1368683772161603e-13,P01 rising | P02 streak 2 | P07 price percentile 0.22,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-24,WIDGET,368321,Verde,1.368,5940.709435077139,0.0,0.0,14.0,0.0,0.0,0.7874659400544938,0.6333333333333333,0.004737920072661204,0.33333333333333665,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.33,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-24,WIDGET,368322,Diesel,1.432,9017.439639722139,0.0,0.0,14.0,0.0,0.0,0.8610354223433253,0.6333333333333333,0.007634514078110817,0.21794871794871654,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.22,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-24,WIDGET,368322,Verde,1.368,6038.876193682982,247.173466,338.13330148800003,14.0,0.0,247.173466,0.7874659400544938,0.6333333333333333,0.004737920072661204,0.33333333333333665,3,338.13330148800003,349.7048359175352,11.571534429535177,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.33,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-25,WIDGET,368318,Diesel,1.44,27070.225463739407,2057.076324,2962.18990656,14.0,0.0,2057.076324,0.8062015503875977,0.6666666666666666,0.006987080103359179,0.3205128205128191,3,2962.18990656,3124.4306119256407,162.24070536564068,0.0,P01 rising | P02 streak 3 | P07 price percentile 0.32,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-25,WIDGET,368318,Verde,1.374,15500.081995318875,1144.416585,1572.42838779,14.0,0.0,1144.416585,0.7178294573643389,0.6666666666666666,0.004306976744186033,0.4666666666666703,3,1572.4283883730006,1625.5165430341926,53.08815466119199,3.528225533955265e-08,P01 rising | P02 streak 3 | P07 price percentile 0.47,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-25,WIDGET,368319,Diesel,1.44,6081.316479976762,0.0,0.0,14.0,0.0,0.0,0.8062015503875977,0.6666666666666666,0.006987080103359179,0.3205128205128191,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 3 | P07 price percentile 0.32,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-25,WIDGET,368319,Verde,1.374,6122.440480180234,440.13642,604.74744108,14.0,0.0,440.13642,0.7178294573643389,0.6666666666666666,0.004306976744186033,0.4666666666666703,3,604.7474416075537,625.1648583448184,20.417416737264716,3.192678832419915e-08,P01 rising | P02 streak 3 | P07 price percentile 0.47,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-25,WIDGET,368320,Diesel,1.44,36234.2093954402,0.0,0.0,14.0,0.0,0.0,0.8062015503875977,0.6666666666666666,0.006987080103359179,0.3205128205128191,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 3 | P07 price percentile 0.32,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-25,WIDGET,368320,Verde,1.374,10204.620295701745,819.948421,1126.6091304540003,14.0,0.0,819.948421,0.7178294573643389,0.6666666666666666,0.004306976744186033,0.4666666666666703,3,1126.609130660919,1164.6455844827135,38.03645382179457,1.2522377801360562e-08,P01 rising | P02 streak 3 | P07 price percentile 0.47,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-25,WIDGET,368321,Diesel,1.44,6160.680852370164,477.942444,688.23711936,14.0,0.0,477.942444,0.8062015503875977,0.6666666666666666,0.006987080103359179,0.3205128205128191,3,688.23711936,725.9322295397244,37.69511017972445,0.0,P01 rising | P02 streak 3 | P07 price percentile 0.32,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-25,WIDGET,368321,Verde,1.374,5582.950488878518,0.0,0.0,14.0,0.0,0.0,0.7178294573643389,0.6666666666666666,0.004306976744186033,0.4666666666666703,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 3 | P07 price percentile 0.47,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-25,WIDGET,368322,Diesel,1.44,8461.823237306608,0.0,0.0,14.0,0.0,0.0,0.8062015503875977,0.6666666666666666,0.006987080103359179,0.3205128205128191,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 3 | P07 price percentile 0.32,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-25,WIDGET,368322,Verde,1.374,5782.654351926084,503.395308,691.665153192,14.0,0.0,503.395308,0.7178294573643389,0.6666666666666666,0.004306976744186033,0.4666666666666703,3,691.665153192,715.0170755771032,23.351922385103194,0.0,P01 rising | P02 streak 3 | P07 price percentile 0.47,"Pattern confidence is detection confidence, not validated predictive probability.",Lowest robust expected-cost volume
2026-06-26,WIDGET,368318,Diesel,1.447,26773.0146519533,0.0,0.0,13.0,0.0,0.0,0.7641277641277642,0.7000000000000001,0.00534889434889435,0.41025641025641024,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 4 | P07 price percentile 0.41,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-26,WIDGET,368318,Verde,1.369,15336.56022770801,0.0,0.0,13.0,0.0,0.0,-0.33568281938326083,0.6000000000000001,-0.0014098678414096958,0.35555555555555646,2,5.631913149399213e-07,5.631913149399213e-07,0.0,3.017446258127154e-08,P02 streak 1 | P07 price percentile 0.36,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-26,WIDGET,368319,Diesel,1.447,5687.32988715509,0.0,0.0,13.0,0.0,0.0,0.7641277641277642,0.7000000000000001,0.00534889434889435,0.41025641025641024,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 4 | P07 price percentile 0.41,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-26,WIDGET,368319,Verde,1.369,6079.170735914886,0.0,0.0,13.0,0.0,0.0,-0.33568281938326083,0.6000000000000001,-0.0014098678414096958,0.35555555555555646,2,5.096261300484166e-07,5.096261300484166e-07,0.0,2.7304566287966723e-08,P02 streak 1 | P07 price percentile 0.36,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-26,WIDGET,368320,Diesel,1.447,34895.45640664839,0.0,0.0,13.0,0.0,0.0,0.7641277641277642,0.7000000000000001,0.00534889434889435,0.41025641025641024,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 4 | P07 price percentile 0.41,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-26,WIDGET,368320,Verde,1.369,10150.677621809373,0.0,0.0,13.0,0.0,0.0,-0.33568281938326083,0.6000000000000001,-0.0014098678414096958,0.35555555555555646,2,1.9988700521426406e-07,1.9988700521426406e-07,0.0,1.0709474381656018e-08,P02 streak 1 | P07 price percentile 0.36,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-26,WIDGET,368321,Diesel,1.447,6098.575262340258,0.0,0.0,13.0,0.0,0.0,0.7641277641277642,0.7000000000000001,0.00534889434889435,0.41025641025641024,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 4 | P07 price percentile 0.41,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-26,WIDGET,368321,Verde,1.369,5197.466435184417,0.0,0.0,13.0,0.0,0.0,-0.33568281938326083,0.6000000000000001,-0.0014098678414096958,0.35555555555555646,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.36,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-26,WIDGET,368322,Diesel,1.447,7834.034477759774,0.0,0.0,13.0,0.0,0.0,0.7641277641277642,0.7000000000000001,0.00534889434889435,0.41025641025641024,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 4 | P07 price percentile 0.41,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-26,WIDGET,368322,Verde,1.369,5804.451113017925,0.0,0.0,13.0,0.0,0.0,-0.33568281938326083,0.6000000000000001,-0.0014098678414096958,0.35555555555555646,2,0.0,0.0,0.0,0.0,P02 streak 1 | P07 price percentile 0.36,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-27,WIDGET,368318,Diesel,1.46,24524.904470448004,0.0,0.0,12.0,0.0,0.0,0.586278586278587,0.7166666666666667,0.004201663201663207,0.5769230769230755,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-27,WIDGET,368318,Verde,1.38,14011.35125727948,0.0,0.0,12.0,0.0,0.0,0.5026763990267645,0.6,0.002111240875912411,0.599999999999999,2,5.765501634495241e-07,5.765501634495241e-07,0.0,3.250788868172095e-08,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-27,WIDGET,368319,Diesel,1.46,5259.269088357291,0.0,0.0,12.0,0.0,0.0,0.586278586278587,0.7166666666666667,0.004201663201663207,0.5769230769230755,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-27,WIDGET,368319,Verde,1.38,5440.763860983738,0.0,0.0,12.0,0.0,0.0,0.5026763990267645,0.6,0.002111240875912411,0.599999999999999,2,5.217131395409152e-07,5.217131395409152e-07,0.0,2.941598795587198e-08,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-27,WIDGET,368320,Diesel,1.46,33341.24627302153,0.0,0.0,12.0,0.0,0.0,0.586278586278587,0.7166666666666667,0.004201663201663207,0.5769230769230755,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-27,WIDGET,368320,Verde,1.38,9193.644578156618,0.0,0.0,12.0,0.0,0.0,0.5026763990267645,0.6,0.002111240875912411,0.599999999999999,2,2.0463341756670287e-07,2.0463341756670287e-07,0.0,1.1537938553374242e-08,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-27,WIDGET,368321,Diesel,1.46,5530.921999495377,0.0,0.0,12.0,0.0,0.0,0.586278586278587,0.7166666666666667,0.004201663201663207,0.5769230769230755,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-27,WIDGET,368321,Verde,1.38,4789.974703927906,0.0,0.0,12.0,0.0,0.0,0.5026763990267645,0.6,0.002111240875912411,0.599999999999999,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-27,WIDGET,368322,Diesel,1.46,7186.747473692452,0.0,0.0,12.0,0.0,0.0,0.586278586278587,0.7166666666666667,0.004201663201663207,0.5769230769230755,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 5 | P04 multi-day quotation | P07 price percentile 0.58,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-27,WIDGET,368322,Verde,1.38,5326.899819698089,0.0,0.0,12.0,0.0,0.0,0.5026763990267645,0.6,0.002111240875912411,0.599999999999999,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 1 | P04 multi-day quotation | P07 price percentile 0.60,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-30,WIDGET,368318,Diesel,1.47,18553.41350171026,0.0,0.0,9.0,0.0,0.0,0.6043165467625907,0.7166666666666667,0.0043309352517985665,0.7051282051282037,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 6 | P07 price percentile 0.71,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-30,WIDGET,368318,Verde,1.389,10540.964291270671,0.0,0.0,9.0,0.0,0.0,0.489918256130789,0.6333333333333333,0.0021719709355131644,0.8000000000000019,2,5.732999590478798e-07,5.732999590478798e-07,0.0,1.9486262817736107e-08,P01 rising | P02 streak 2 | P07 price percentile 0.80,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-30,WIDGET,368319,Diesel,1.47,4207.873113318927,0.0,0.0,9.0,0.0,0.0,0.6043165467625907,0.7166666666666667,0.0043309352517985665,0.7051282051282037,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 6 | P07 price percentile 0.71,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-30,WIDGET,368319,Verde,1.389,4102.607861448352,0.0,0.0,9.0,0.0,0.0,0.489918256130789,0.6333333333333333,0.0021719709355131644,0.8000000000000019,2,5.187720696218882e-07,5.187720696218882e-07,0.0,1.763287914400269e-08,P01 rising | P02 streak 2 | P07 price percentile 0.80,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-30,WIDGET,368320,Diesel,1.47,29520.969537945664,0.0,0.0,9.0,0.0,0.0,0.6043165467625907,0.7166666666666667,0.0043309352517985665,0.7051282051282037,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 6 | P07 price percentile 0.71,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-30,WIDGET,368320,Verde,1.389,7028.880264152574,0.0,0.0,9.0,0.0,0.0,0.489918256130789,0.6333333333333333,0.0021719709355131644,0.8000000000000019,2,2.0347856081882094e-07,2.0347856081882094e-07,0.0,6.916164306858272e-09,P01 rising | P02 streak 2 | P07 price percentile 0.80,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-30,WIDGET,368321,Diesel,1.47,4274.85065491273,0.0,0.0,9.0,0.0,0.0,0.6043165467625907,0.7166666666666667,0.0043309352517985665,0.7051282051282037,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 6 | P07 price percentile 0.71,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-30,WIDGET,368321,Verde,1.389,3783.394387289652,0.0,0.0,9.0,0.0,0.0,0.489918256130789,0.6333333333333333,0.0021719709355131644,0.8000000000000019,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.80,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-30,WIDGET,368322,Diesel,1.47,5556.685083455998,0.0,0.0,9.0,0.0,0.0,0.6043165467625907,0.7166666666666667,0.0043309352517985665,0.7051282051282037,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 6 | P07 price percentile 0.71,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-06-30,WIDGET,368322,Verde,1.389,4064.5191145031204,0.0,0.0,9.0,0.0,0.0,0.489918256130789,0.6333333333333333,0.0021719709355131644,0.8000000000000019,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 2 | P07 price percentile 0.80,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-01,WIDGET,368318,Diesel,1.48,16620.72721778564,0.0,0.0,8.0,0.0,0.0,0.5323741007194253,0.7166666666666667,0.003815347721822548,0.8333333333333319,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 7 | P07 price percentile 0.83,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-01,WIDGET,368318,Verde,1.399,9466.665875769562,0.0,0.0,8.0,0.0,0.0,0.39534883720930225,0.6666666666666666,0.002372093023255813,1.0,2,5.738497622122279e-07,5.738497622122279e-07,0.0,1.1821050429716602e-08,P01 rising | P02 streak 3 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-01,WIDGET,368319,Diesel,1.48,3782.737931880348,0.0,0.0,8.0,0.0,0.0,0.5323741007194253,0.7166666666666667,0.003815347721822548,0.8333333333333319,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 7 | P07 price percentile 0.83,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-01,WIDGET,368319,Verde,1.399,3721.4248703974795,0.0,0.0,8.0,0.0,0.0,0.39534883720930225,0.6666666666666666,0.002372093023255813,1.0,2,5.19268943954494e-07,5.19268943954494e-07,0.0,1.0696709796320644e-08,P01 rising | P02 streak 3 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-01,WIDGET,368320,Diesel,1.48,28321.337270859513,0.0,0.0,8.0,0.0,0.0,0.5323741007194253,0.7166666666666667,0.003815347721822548,0.8333333333333319,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 7 | P07 price percentile 0.83,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-01,WIDGET,368320,Verde,1.399,6332.232779889045,0.0,0.0,8.0,0.0,0.0,0.39534883720930225,0.6666666666666666,0.002372093023255813,1.0,2,2.03673699776795e-07,2.03673699776795e-07,0.0,4.195587825961392e-09,P01 rising | P02 streak 3 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-01,WIDGET,368321,Diesel,1.48,3797.2540921783993,0.0,0.0,8.0,0.0,0.0,0.5323741007194253,0.7166666666666667,0.003815347721822548,0.8333333333333319,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 7 | P07 price percentile 0.83,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-01,WIDGET,368321,Verde,1.399,3432.406628721964,0.0,0.0,8.0,0.0,0.0,0.39534883720930225,0.6666666666666666,0.002372093023255813,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 3 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-01,WIDGET,368322,Diesel,1.48,4995.782181450138,0.0,0.0,8.0,0.0,0.0,0.5323741007194253,0.7166666666666667,0.003815347721822548,0.8333333333333319,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 7 | P07 price percentile 0.83,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-01,WIDGET,368322,Verde,1.399,3646.4201379345423,0.0,0.0,8.0,0.0,0.0,0.39534883720930225,0.6666666666666666,0.002372093023255813,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 3 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-02,WIDGET,368318,Diesel,1.49,14563.65089409454,0.0,0.0,7.0,0.0,0.0,0.4604316546762598,0.7166666666666667,0.0032997601918465284,0.9615384615384601,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 8 | P07 price percentile 0.96,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-02,WIDGET,368318,Verde,1.408,8322.24928995421,0.0,0.0,7.0,0.0,0.0,0.425061425061425,0.7000000000000001,0.0026778869778869775,1.0,2,5.777138634318476e-07,5.777138634318476e-07,0.0,7.78629606429605e-09,P01 rising | P02 streak 4 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-02,WIDGET,368319,Diesel,1.49,3385.2530366362257,0.0,0.0,7.0,0.0,0.0,0.4604316546762598,0.7166666666666667,0.0032997601918465284,0.9615384615384601,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 8 | P07 price percentile 0.96,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-02,WIDGET,368319,Verde,1.408,3281.2884499044108,0.0,0.0,7.0,0.0,0.0,0.425061425061425,0.7000000000000001,0.0026778869778869775,1.0,2,5.227655172595172e-07,5.227655172595172e-07,0.0,7.045714751257043e-09,P01 rising | P02 streak 4 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-02,WIDGET,368320,Diesel,1.49,27094.69416441303,0.0,0.0,7.0,0.0,0.0,0.4604316546762598,0.7166666666666667,0.0032997601918465284,0.9615384615384601,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 8 | P07 price percentile 0.96,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-02,WIDGET,368320,Verde,1.408,5512.284358278032,0.0,0.0,7.0,0.0,0.0,0.425061425061425,0.7000000000000001,0.0026778869778869775,1.0,2,2.0504516639321036e-07,2.0504516639321036e-07,0.0,2.7635521200864023e-09,P01 rising | P02 streak 4 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-02,WIDGET,368321,Diesel,1.49,3319.3116483265294,0.0,0.0,7.0,0.0,0.0,0.4604316546762598,0.7166666666666667,0.0032997601918465284,0.9615384615384601,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 8 | P07 price percentile 0.96,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-02,WIDGET,368321,Verde,1.408,3074.6476825233426,0.0,0.0,7.0,0.0,0.0,0.425061425061425,0.7000000000000001,0.0026778869778869775,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 4 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-02,WIDGET,368322,Diesel,1.49,4440.165779034606,0.0,0.0,7.0,0.0,0.0,0.4604316546762598,0.7166666666666667,0.0032997601918465284,0.9615384615384601,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 8 | P07 price percentile 0.96,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-02,WIDGET,368322,Verde,1.408,3143.0248301776437,0.0,0.0,7.0,0.0,0.0,0.425061425061425,0.7000000000000001,0.0026778869778869775,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 4 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-03,WIDGET,368318,Diesel,1.498,12209.363758308433,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 9 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-03,WIDGET,368318,Verde,1.41,7014.310937343345,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.002830575539568345,1.0,2,5.803650304183687e-07,5.803650304183687e-07,0.0,5.060887215222451e-09,P01 rising | P02 streak 5 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-03,WIDGET,368319,Diesel,1.498,2991.266443814553,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 9 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-03,WIDGET,368319,Verde,1.41,2797.8822856390625,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.002830575539568345,1.0,2,5.251645226647485e-07,5.251645226647485e-07,0.0,4.579528881549845e-09,P01 rising | P02 streak 5 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-03,WIDGET,368320,Diesel,1.498,25755.941175621218,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 9 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-03,WIDGET,368320,Verde,1.41,4638.39326338566,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.002830575539568345,1.0,2,2.0598484618210724e-07,2.0598484618210724e-07,0.0,1.796224823920029e-09,P01 rising | P02 streak 5 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-03,WIDGET,368321,Diesel,1.498,2779.263614296623,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 9 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-03,WIDGET,368321,Verde,1.41,2689.163628829242,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.002830575539568345,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 5 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-03,WIDGET,368322,Diesel,1.498,3812.3770194877725,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 9 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-03,WIDGET,368322,Verde,1.41,2661.426283269485,0.0,0.0,6.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.002830575539568345,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 5 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-04,WIDGET,368318,Diesel,1.5058099999999999,9961.253576803136,0.0,0.0,5.0,0.0,0.0,0.6372093023255813,0.775,0.004938372093023255,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 10 | P06 regulatory update | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
